Entrances,Not_reside,Used,floors,appartment,RuleID,Name,Shape_Leng,Shape_Area,lat,lon,Usage_Grouped,TileX,TileY,solar_2019,solar_2020,solar_2021,solar_2022,solar_2023,solar_2024
1,0,רפואה,2,0,1,קופ''ח א',121.6585736,482.300115,31.24902046,34.79096334,Public,386430.41727167554,329749.0273270652,0,0,0,0,0,0
1,0,מגורים,7,28,1,,82.90910318,285.9241548,31.24910178,34.79192131,Residence,386429.9046000498,329754.4208772404,0,0,0,0,0,0
1,0,בית כנסת,2,0,1,,81.76670655,368.0870603,31.24886754,34.79150013,Public,386431.4251663636,329752.0472715897,1,0,1,1,1,1
1,0,רפואה,2,0,1,מד''א,106.4055795,515.0630491,31.24864824,34.79201433,Public,386432.8656164268,329754.93946619844,0,0,0,0,0,0
0,0,תחבורה,1,0,1,,12.36927355,8.61868,31.24776793,34.79112113,Public,386438.59217164665,329749.9017257921,0,0,0,0,0,0
6,0,מגורים,4,48,1,,327.3905855,1437.112382,31.24814459,34.79107315,Residence,386436.1340915447,329749.63563078083,0,0,0,0,0,0
1,0,מגורים,3,6,1,,90.38673943,316.917135,31.24739776,34.79075472,Residence,386441.0000988552,329747.8351248437,0,0,0,0,0,0
3,0,מגורים,3,18,1,,145.5241346,621.0535499,31.24758667,34.79143488,Residence,386439.78030933125,329751.66617081733,0,0,0,0,0,0
3,0,מגורים,3,18,1,,149.0576949,541.8194718,31.247461,34.79201085,Residence,386440.6105289391,329754.90753761283,0,0,0,0,0,0
3,0,מגורים,3,18,1,,119.7134309,445.7680823,31.24719734,34.79120317,Residence,386442.3155482418,329750.3577727934,0,0,0,0,0,0
3,0,מגורים,2,4,1,,48.03942121,129.1994907,31.24700064,34.79165445,Residence,386443.60664235306,329752.8965383121,0,0,0,0,0,0
3,0,מגורים,3,5,1,,84.71243466,239.4057046,31.24709407,34.79191769,Residence,386443.0020565257,329754.3794854048,0,0,0,0,0,0
3,0,מגורים,2,4,1,,100.6018509,271.9351455,31.24758602,34.79277544,Residence,386439.8089682785,329759.2134014238,0,0,1,0,0,0
3,0,מגורים,2,4,1,,104.119618,294.3927033,31.24776256,34.79294947,Residence,386438.6606223114,329760.19491582894,0,0,0,0,0,0
3,0,מגורים,2,4,1,,95.50452661,284.49502,31.24734836,34.79308389,Residence,386441.3646296081,329760.9477577874,0,0,0,0,0,0
3,0,מגורים,2,4,1,,64.08251339,155.7251941,31.24712818,34.79339622,Residence,386442.80621494976,329762.7042453981,0,0,0,0,0,0
1,0,מגורים,4,16,1,,102.7489845,309.7776207,31.24829712,34.79294395,Residence,386435.17349008576,329760.1691928004,0,0,0,0,0,0
1,0,מגורים,2,4,1,,72.71486284,205.0418299,31.2483678,34.79473918,Residence,386434.74517340696,329770.2770725499,0,0,0,0,0,0
1,0,מגורים,2,2,1,,45.02552569,109.2760676,31.24663224,34.79417029,Residence,386446.0540451598,329767.0583933303,0,0,0,0,0,0
1,0,מגורים,2,2,1,,50.10433282,132.8724661,31.24669879,34.79423644,Residence,386445.6212702502,329767.4314187404,0,0,0,0,0,0
1,0,מגורים,4,8,1,,50.44744595,141.855792,31.24842877,34.79444977,Residence,386434.3421890815,329768.64824102895,0,0,0,0,0,0
1,0,מגורים,4,8,1,,52.52147028,146.7024986,31.2485476,34.79454008,Residence,386433.5686544332,329769.1578657147,0,0,0,0,0,0
1,0,מגורים,4,8,1,,50.38774298,140.4958582,31.24803926,34.79415608,Residence,386436.8776623187,329766.99094638746,0,0,0,0,0,0
1,0,מגורים,4,8,1,,50.74343813,142.6526708,31.24815778,34.79424608,Residence,386436.1062001909,329767.4988014116,0,0,0,0,0,0
1,0,מגורים,2,4,1,,86.93559052,237.0776759,31.24792893,34.79510691,Residence,386437.6144557923,329772.3433976875,0,0,0,0,0,0
1,0,מגורים,2,4,1,,94.99518878,276.0856934,31.24817983,34.79457293,Residence,386435.9682945481,329769.33924552955,0,0,0,0,0,0
1,0,מגורים,4,8,1,,82.50616553,271.059368,31.24816731,34.79521007,Residence,386436.06147550297,329772.9264239264,0,0,0,0,0,0
2,0,מגורים,1,3,1,,72.04694127,187.5878047,31.24840505,34.79516519,Residence,386434.5099118444,329772.675969637,0,0,0,0,0,0
1,0,מגורים,2,1,1,,80.52803829,228.0689339,31.24946618,34.794078,Residence,386427.5670276184,329766.5659572745,0,0,0,0,0,0
1,0,מגורים,2,1,1,,61.82666309,157.4864109,31.2494293,34.7943189,Residence,386427.8121424218,329767.9217467865,0,0,0,0,0,0
1,0,מגורים,2,1,1,,69.0936099,179.778055,31.24949243,34.79523204,Residence,386427.4171089376,329773.0632115983,0,0,0,0,0,0
2,0,מגורים,2,4,1,,92.99683091,259.252836,31.24636605,34.79059243,Residence,386447.7260011763,329746.91130698594,0,0,0,0,0,0
2,0,מגורים,2,3,1,,83.22528917,227.4471074,31.24655158,34.79108826,Residence,386446.52503446565,329749.7046010504,0,0,0,0,0,0
1,1,גן ילדים,1,0,1,,72.98633125,221.1408518,31.2489009,34.79317381,Public,386431.2386236319,329761.4695785583,0,0,0,0,0,0
3,0,מגורים,3,18,1,,126.8464101,586.4534229,31.24792904,34.79213792,Residence,386437.5598644352,329755.6276249775,0,0,0,0,0,0
2,0,מגורים,3,12,1,,103.7942744,365.5853559,31.24838978,34.79263476,Residence,386434.56331981526,329758.42948115384,0,0,0,0,0,0
1,1,בית ספר,1,0,1,,105.47269,404.0850934,31.24681521,34.79259564,Public,386444.83288882585,329758.1938756636,0,0,0,1,1,1
1,0,מגורים,4,8,1,,62.96652417,186.9576824,31.24868431,34.79464443,Residence,386432.67871542944,329769.74672111106,0,0,0,0,0,0
3,0,מגורים,2,4,1,,66.5692087,162.1458477,31.24710272,34.79397596,Residence,386442.9826189838,329765.96821149264,0,0,0,0,0,0
3,0,מגורים,2,4,1,,82.40299036,258.9110568,31.24728447,34.79412143,Residence,386441.7999384705,329766.7888865797,0,0,0,0,0,0
0,0,תחבורה,1,0,1,,12.94579131,9.699359,31.24769838,34.79418174,Public,386439.10152813816,329767.1322118227,0,0,0,0,0,0
3,0,מגורים,2,4,1,,78.07785713,220.1688936,31.24750085,34.79427472,Residence,386440.39150607405,329767.6539186899,0,0,0,0,0,0
1,0,מגורים,4,8,1,,70.59090884,193.4920093,31.24683012,34.79511395,Residence,386444.78041525366,329772.373577002,0,0,0,0,0,0
1,0,מגורים,2,4,1,,84.5065227,240.0585357,31.2473594,34.79451302,Residence,386441.3182737779,329768.9943997171,0,0,0,0,0,0
2,0,מגורים,2,3,1,,74.9007663,195.7939212,31.24716483,34.79436097,Residence,386442.5844436568,329768.13656991423,0,0,0,0,0,0
3,0,מגורים,2,4,1,,81.27928341,205.7505387,31.24689866,34.79434352,Residence,386444.3198611967,329768.0360314398,0,0,0,0,0,0
1,1,בית כנסת,1,0,1,,55.1529128,174.3674254,31.24647476,34.79381259,Public,386447.074566961,329765.04297903867,0,0,0,0,0,0
3,0,מגורים,2,4,1,,104.7464109,316.0325967,31.24651273,34.79456621,Residence,386446.8402765222,329769.28676432336,0,0,0,0,0,0
1,0,מגורים,2,4,1,,80.68894864,229.9260727,31.24673378,34.79464656,Residence,386445.4003614562,329769.7409957182,0,0,0,0,0,0
3,0,מגורים,2,3,1,,90.50611716,281.7828791,31.24703975,34.79518997,Residence,386443.4148193994,329772.80335041054,0,0,0,0,0,0
3,0,מגורים,2,4,1,,85.57991678,218.9987508,31.2466236,34.79504125,Residence,386446.1257296852,329771.96255203406,0,0,0,0,0,0
3,0,מגורים,2,4,1,,80.09946828,239.3693159,31.24655898,34.79530427,Residence,386446.55167662667,329773.4431013346,0,0,0,0,0,0
1,1,מסחרי,1,0,1,,58.3318946,174.83065,31.24916904,34.79504901,Public,386429.5237294327,329772.0294137936,0,0,0,0,0,0
1,1,מסחרי,1,0,1,,74.09629068,208.6510557,31.24897303,34.79508073,Public,386430.8031196696,329772.2060065691,0,0,0,0,0,0
1,1,מסחרי,1,0,1,,70.61247458,215.9697133,31.24889127,34.79488862,Public,386431.3330062868,329771.12359589804,0,0,0,0,0,0
1,1,מקלט,1,0,1,,27.70555752,47.82559894,31.24926246,34.79504937,Public,386428.9142228494,329772.03240236745,0,0,0,0,0,0
1,1,מקלט,1,0,1,,32.22476913,57.94848948,31.24890925,34.79520767,Public,386431.2215392994,329772.9200500436,0,0,0,0,0,0
1,1,בית ספר,1,0,1,,89.23040184,336.6129011,31.24678496,34.7930935,Public,386445.03905879066,329760.9967436926,0,0,0,1,1,1
1,1,בית ספר,1,0,1,בי''ס מוריה,70.58054648,302.7558088,31.24664471,34.79341705,Public,386445.9593845453,329762.8172700383,0,0,0,0,0,0
1,1,בית ספר,2,0,1,בי''ס מוריה,236.1642856,1084.446132,31.24648148,34.79284122,Public,386447.013531287,329759.5736363066,0,0,0,1,1,1
6,6,מסחרי,1,0,1,מרכז מסחרי אליעזר קפלן,182.0795999,910.0522098,31.24955806,34.79159904,Public,386426.92101388366,329752.6120737235,0,0,0,0,0,0
1,1,מקלט,1,0,1,,33.63054048,65.61629953,31.24696933,34.79358577,Public,386443.84553296695,329763.7700750991,0,0,0,0,0,0
2,0,מגורים,2,3,1,,87.71469535,244.2678541,31.24647949,34.79131029,Residence,386446.9991468199,329750.9539851046,0,0,0,0,0,0
1,1,מקלט,1,0,1,,29.72247424,22.55357058,31.24680049,34.79145732,Public,386444.90841741086,329751.7847811353,0,0,0,0,0,0
1,1,מקלט,1,0,1,,31.16205843,24.71884274,31.24669515,34.79146134,Public,386445.5954723519,329751.8064220546,0,0,0,0,0,0
3,0,מגורים,3,4,1,,82.46478502,301.5651816,31.24718212,34.79213295,Residence,386442.4316849248,329755.59225474467,0,0,0,0,0,0
3,0,מגורים,2,3,1,,59.48995027,140.6441232,31.24729621,34.7923784,Residence,386441.6920164639,329756.9752483145,0,0,0,0,0,0
2,0,מגורים,2,3,1,,73.00718549,176.7489708,31.24746533,34.79257793,Residence,386440.5925819128,329758.10024150246,0,0,0,0,0,0
3,1,מגורים,3,4,1,,93.52978163,282.1436715,31.24811724,34.79331554,Residence,386436.3537176584,329762.2593917009,0,0,0,0,0,0
3,0,מגורים,2,4,1,,118.0669322,324.7651199,31.24790733,34.79361101,Residence,386437.7283332163,329763.92084571737,0,0,0,0,0,0
1,1,גן ילדים,1,0,1,,68.67067278,319.01086,31.24720254,34.79278481,Public,386442.3102726304,329759.262511346,0,0,0,0,0,0
1,1,גן ילדים,1,0,1,,44.26714702,84.17507,31.24702824,34.79254517,Public,386443.4427064118,329757.91166633094,0,0,0,0,0,0
1,1,גן ילדים,1,0,1,,42.95645886,78.3660125,31.24693974,34.79243188,Public,386444.0178336841,329757.27300003014,0,0,0,0,0,0
1,0,מגורים,1,1,1,,43.32456835,116.9977164,31.24671407,34.79366745,Residence,386445.5115491027,329764.2277604803,0,0,0,0,0,0
3,0,מגורים,2,4,1,,92.35867063,279.3461271,31.24732292,34.79356338,Residence,386441.5391758677,329763.6471851108,0,0,0,0,0,0
1,0,בית כנסת,1,0,1,,51.35657394,115.857497,31.24636125,34.79388223,Public,386447.8159138936,329765.43417126755,0,0,0,0,0,0
1,0,מגורים,1,1,1,,47.73124221,120.6330263,31.24696001,34.79541291,Residence,386443.93872261216,329774.05803768936,0,0,0,0,0,0
2,0,מגורים,2,4,1,,79.88859251,220.3347674,31.24932472,34.79457722,Residence,386428.49929508654,329769.3749100568,0,0,0,0,0,0
2,0,ישיבה,2,0,1,בית חב''ד המרכזי,98.75404308,389.5512429,31.2490783,34.79441336,Public,386430.10406278446,329768.44982001977,0,0,0,0,0,0
3,0,מגורים,2,4,1,,87.35289159,266.8956848,31.24847976,34.79354388,Residence,386433.9930064906,329763.54858498805,0,0,0,0,0,0
3,0,מגורים,2,4,1,,88.97895589,261.2680861,31.24879639,34.79431291,Residence,386431.9414555991,329767.88139169733,0,0,0,0,0,0
3,0,מגורים,2,4,1,,87.56748101,249.1920788,31.24790185,34.79436349,Residence,386437.7776935894,329768.1574151908,0,0,0,0,0,0
3,0,מגורים,2,4,1,,83.82390984,293.7447525,31.24773102,34.79462709,Residence,386438.8966534942,329769.63999939815,0,0,0,0,0,0
3,0,מגורים,2,4,1,,85.48481572,220.4791211,31.24740678,34.79523036,Residence,386441.022072447,329773.03387032443,0,0,0,0,0,0
3,0,מגורים,2,4,1,,106.864496,329.0835297,31.24733835,34.79546996,Residence,386441.472586726,329774.3824071848,0,0,0,0,0,0
3,0,מגורים,2,4,1,,81.53565347,243.313877,31.24777766,34.79542018,Residence,386438.60668101854,329774.1059104211,0,0,0,0,0,0
2,0,מגורים,2,3,1,,90.82497138,230.0642167,31.24670901,34.79060076,Residence,386445.48953696986,329746.96148097544,0,0,0,0,0,0
2,0,מגורים,2,2,1,,85.70829736,233.5974062,31.24680147,34.79036475,Residence,386444.8822405515,329745.6336814772,0,0,0,0,0,0
1,0,מגורים,4,8,1,,68.75259015,235.2929869,31.24827904,34.79035338,Residence,386435.24354657327,329745.58526276966,0,0,0,0,0,0
1,0,מגורים,4,8,1,,74.47982626,252.9483703,31.24848129,34.79023555,Residence,386433.9217497263,329744.92426536384,0,0,0,0,0,0
1,0,מגורים,2,8,1,,58.87049303,201.7483053,31.24958122,34.790356,Residence,386426.7462848997,329745.6153902312,0,0,0,0,0,0
1,0,מגורים,2,4,1,,67.5268163,169.4299121,31.24615216,34.79043495,Residence,386449.1179622726,329746.02268881,0,0,0,0,0,0
2,0,מגורים,2,4,1,,75.17318663,193.151418,31.24628051,34.79090263,Residence,386448.2893937434,329748.65696498915,0,0,0,0,0,0
3,0,מגורים,2,4,1,,77.8694285,190.9950571,31.24626648,34.79518974,Residence,386448.456728592,329772.7959293425,0,0,0,0,0,0
3,0,מגורים,2,4,1,,83.68683514,215.1676561,31.24630352,34.79449104,Residence,386448.2030181788,329768.8618265216,0,0,0,0,0,0
1,0,בית כנסת,1,0,1,,59.34370155,181.1964974,31.24632048,34.79398547,Public,386448.0835580761,329766.0151632728,0,0,0,0,0,0
2,0,מגורים,2,3,1,,67.27902735,163.8724789,31.24621544,34.79199461,Residence,386448.7332167276,329754.80452743295,0,0,0,0,0,0
1,0,מגורים,4,8,1,,63.83909303,170.1632124,31.24617937,34.79110988,Residence,386448.95262890536,329749.8228978444,0,0,0,0,0,0
1,1,מקלט,1,0,1,,16.65624011,16.09095967,31.24585615,34.79359403,Public,386451.1040157888,329763.8073351163,0,0,0,0,0,0
1,1,מקלט,1,0,1,,8.652200392,4.361439624,31.2459709,34.79358504,Public,386450.35573942366,329763.75761516136,0,0,0,0,0,0
1,1,מקלט,1,0,1,,8.344215294,4.090823644,31.24607467,34.79407056,Public,386449.6877027107,329766.49233975424,0,0,0,0,0,0
1,1,מקלט,1,0,1,,65.15596641,108.6068778,31.24607328,34.79425403,Public,386449.6999758181,329767.5254378816,0,0,0,0,0,0
1,0,תשתית,1,0,1,,10.6168845,5.967939364,31.2450196,34.79521906,Public,386456.5851590718,329772.9523092549,0,0,0,0,0,0
1,0,מגורים,2,4,1,,41.34072584,74.92804577,31.24560501,34.79496047,Residence,386452.7649560173,329771.50002544303,0,0,0,0,0,0
1,0,מגורים,2,4,1,,70.95420111,186.2233785,31.24588663,34.79506745,Residence,386450.9309718317,329772.1044755584,0,0,0,0,0,0
1,0,מגורים,3,4,1,,104.0752245,305.1110238,31.24606101,34.79548725,Residence,386449.8014459327,329774.4697333931,0,0,0,0,0,0
1,0,מגורים,2,4,1,,61.48352804,130.2489661,31.24580859,34.79534445,Residence,386451.4445041095,329773.6637735839,0,0,0,0,0,0
1,0,מגורים,2,4,1,,93.2744946,300.0417175,31.24555596,34.79527871,Residence,386453.0901746332,329773.291801232,0,0,0,0,0,0
1,0,מגורים,2,4,1,,105.6288331,290.8268812,31.24529434,34.79513671,Residence,386454.7930421721,329772.49035968684,0,0,0,0,0,0
1,0,מגורים,2,4,1,,75.35131248,239.0368747,31.24508019,34.79500194,Residence,386456.1865469696,329771.729983228,0,0,0,0,0,0
1,0,מגורים,2,4,1,,81.48298282,210.1128117,31.24499481,34.7944513,Residence,386456.7336139699,329768.62851013255,0,0,0,0,0,0
1,0,מגורים,2,4,1,,84.5429917,240.393663,31.2447938,34.79359931,Residence,386458.0291419767,329763.8292891325,0,0,0,0,0,0
1,0,מגורים,3,4,1,,85.56924435,203.0758446,31.2448406,34.79313338,Residence,386457.71609281714,329761.2058506247,0,0,0,0,0,0
1,0,מגורים,2,4,1,,65.07762376,176.3876068,31.24472296,34.79453889,Residence,386458.5069098128,329769.1199876378,0,0,0,0,0,0
1,0,מגורים,2,4,1,,94.10156067,266.4552634,31.24461581,34.79425864,Residence,386459.2004638831,329767.5410642078,0,0,0,0,0,0
1,0,מגורים,2,4,1,,86.32499926,241.6279846,31.24452948,34.79367905,Residence,386459.75321613374,329764.27656145644,0,0,0,0,0,0
1,0,מגורים,2,4,1,,88.54173751,250.1356087,31.24455192,34.79335288,Residence,386459.60139070544,329762.43992399017,0,0,0,0,0,0
1,0,מגורים,4,8,1,,60.92787881,150.930724,31.24504738,34.79106582,Residence,386456.3322573367,329749.5651642769,0,0,0,0,0,0
1,0,מגורים,4,8,1,,62.21960301,160.3919239,31.24511966,34.79092773,Residence,386455.8586373159,329748.78821732994,0,0,0,0,0,0
1,0,מגורים,4,8,1,,64.93824163,169.8007668,31.24516739,34.79070451,Residence,386455.5435481759,329747.5317576639,0,0,0,0,0,0
1,0,מגורים,2,4,1,,72.05559959,173.8980098,31.2454808,34.79152258,Residence,386453.5147262858,329752.140528663,0,0,0,0,0,0
1,0,מגורים,3,4,1,,82.71519853,230.2870802,31.24530734,34.79189212,Residence,386454.6520593423,329754.2198757041,0,0,0,0,0,0
1,0,מגורים,3,4,1,,79.57332235,217.0303731,31.24514674,34.7923169,Residence,386455.706419552,329756.61047686654,0,0,0,0,0,0
1,0,מגורים,2,4,1,,87.31094016,226.7360839,31.24500339,34.79270198,Residence,386456.6475447189,329758.77776797675,0,0,0,0,0,0
1,0,מגורים,3,4,1,,85.45415837,228.3369363,31.24470009,34.79277176,Residence,386458.62569170527,329759.1685159926,0,0,0,0,0,0
1,0,מגורים,2,4,1,,92.8933379,255.7085255,31.24481111,34.79246835,Residence,386457.8968258778,329757.46078125417,0,0,0,0,0,0
1,0,מגורים,2,4,1,,75.40846346,212.8690035,31.24492032,34.79219423,Residence,386457.1802152848,329755.91802017146,0,0,0,0,0,0
1,0,מגורים,2,4,1,,64.2741059,150.1822215,31.24500666,34.79188766,Residence,386456.6120732615,329754.1924127458,0,0,0,0,0,0
1,0,מגורים,2,4,1,,74.88235044,192.2397681,31.24511697,34.79164441,Residence,386455.8887421304,329752.8235802185,0,0,0,0,0,0
1,0,מגורים,2,4,1,,90.88868624,234.0787579,31.24521997,34.79136852,Residence,386455.2124492661,329751.2709488728,0,0,0,0,0,0
1,0,מגורים,2,4,1,,92.67369294,250.3855219,31.24534832,34.79104835,Residence,386454.3700647732,329749.46925550705,0,0,0,0,0,0
1,0,מגורים,2,4,1,,94.57336976,211.8364132,31.24562792,34.79111124,Residence,386452.5482814323,329749.8257106426,0,0,0,0,0,0
1,0,מגורים,3,4,1,,79.24724372,200.2430254,31.24547559,34.79077996,Residence,386453.53557428566,329747.95916434046,0,0,0,0,0,0
1,0,מגורים,3,4,1,,84.95768345,255.1350279,31.24602514,34.79080351,Residence,386449.95283495984,329748.09657596936,0,0,0,0,0,0
1,0,מגורים,3,4,1,,85.90312481,241.8386073,31.24577969,34.79071436,Residence,386451.55168223946,329747.5924505097,0,0,0,0,0,0
1,0,מגורים,4,8,1,,66.64096773,192.0671688,31.24590562,34.7909836,Residence,386450.73537765286,329749.1094624903,0,0,0,0,0,0
1,0,מגורים,4,8,1,,48.4988237,120.1038983,31.24540132,34.79174171,Residence,386454.036744798,329753.37371696153,0,0,0,0,0,0
1,0,מגורים,4,8,1,,48.62046297,121.5026248,31.24553461,34.79181485,Residence,386453.1690602431,329753.7866268177,0,0,0,0,0,0
1,0,מגורים,4,8,1,,57.24654579,155.9103321,31.24531486,34.79264671,Residence,386454.6162288514,329758.4688872326,0,0,0,0,0,0
1,0,מגורים,4,8,1,,57.12357291,195.0458158,31.24482901,34.79338155,Residence,386457.7959083591,329762.6032666374,0,0,0,0,0,0
1,0,מגורים,4,8,1,,67.21920965,196.9763053,31.24489089,34.79426627,Residence,386457.407769565,329767.58583476394,0,0,0,0,0,0
2,0,מגורים,2,2,1,,84.94527539,237.0278924,31.24538715,34.79451397,Residence,386454.17737759993,329768.98412030016,0,0,0,0,0,0
1,0,מגורים,4,8,1,,67.26765591,199.0645487,31.24604016,34.79511088,Residence,386449.93083827326,329772.3501643892,0,0,0,0,0,0
1,0,מגורים,3,4,1,,86.10166631,248.1487076,31.24567513,34.79468203,Residence,386452.3030495027,329769.9325604642,0,0,0,0,0,0
1,0,מגורים,4,8,1,,68.66699807,197.3294454,31.24608899,34.79494857,Residence,386449.6096750011,329771.4365380933,0,0,0,0,0,0
1,0,מגורים,2,4,1,,76.16162052,263.0313316,31.24519447,34.79430002,Residence,386455.429636271,329767.77795950504,0,0,0,0,0,0
1,0,מגורים,4,8,1,,66.37190269,195.3371177,31.24502239,34.79418683,Residence,386456.54931622266,329767.13936570456,0,0,0,0,0,0
1,0,מגורים,4,8,1,,66.68150502,189.1216239,31.24497159,34.79341558,Residence,386456.8671615514,329762.79589669383,0,0,0,0,0,0
1,0,מגורים,2,4,1,,74.60587184,189.9524295,31.24507489,34.79360911,Residence,386456.197175693,329763.88643321226,0,0,0,0,0,0
1,0,מגורים,3,4,1,,83.46345113,216.1230122,31.24522743,34.79325348,Residence,386455.19671224646,329761.8849373993,0,0,0,0,0,0
1,0,מגורים,2,4,1,,75.80759532,190.0880593,31.24536287,34.79296968,Residence,386454.3088867764,329760.2878715757,0,0,0,0,0,0
1,0,מגורים,4,8,1,,66.8521236,194.9523995,31.24544818,34.79274269,Residence,386453.7487945291,329759.0103672623,0,0,0,0,0,0
1,0,מגורים,3,4,1,,84.32936434,217.8412279,31.24560816,34.79252529,Residence,386452.70204171713,329757.7874883705,0,0,0,0,0,0
1,0,מגורים,2,4,1,,82.0457136,228.7922966,31.24556122,34.79204762,Residence,386452.9996727726,329755.09748905245,0,0,0,0,0,0
1,0,מגורים,4,8,1,,69.83489337,208.6327759,31.24604563,34.79105066,Residence,386449.8236439892,329749.4882731476,0,0,0,0,0,0
1,0,מגורים,2,4,1,,69.96092936,180.7894115,31.24586384,34.79124785,Residence,386451.012498172,329750.5969127492,0,0,0,0,0,0
