Entrances,Not_reside,Used,floors,appartment,RuleID,Name,Shape_Leng,Shape_Area,lat,lon
1,0,מגורים,2,4,1,,54.54875098,158.2654798,31.23200427,34.77063368
1,0,מגורים,3,5,1,,94.14283101,341.4656665,31.23191206,34.77015038
10,10,מסחרי,1,0,1,,256.7278319,2038.179415,31.23099683,34.76720972
1,1,גן ילדים,1,0,1,,85.3895237,263.1278239,31.23281573,34.77103998
1,0,מגורים,1,1,1,,65.71163368,184.6263304,31.22856646,34.76493663
1,1,תעשיה,1,0,1,,125.5300421,813.28125,31.22238918,34.81422598
1,1,תעשיה,1,0,1,,116.1549184,734.6311294,31.22285507,34.81406522
1,1,תעשיה,1,0,1,,51.64627284,106.5312111,31.22673336,34.81728165
1,1,תעשיה,1,0,1,,49.6481515,113.0957031,31.22678713,34.81702319
1,1,משרדים,1,0,1,,55.34543608,186.224842,31.226586,34.81775542
1,1,מוסך,1,0,1,,87.7181409,382.9149865,31.22664911,34.81753471
1,1,תעשיה,1,0,1,,126.2853368,874.8963,31.22230121,34.81839536
1,1,תעשיה,1,0,1,,46.14530594,130.8627026,31.22437131,34.81475777
1,1,תעשיה,1,0,1,,138.6634049,408.1193409,31.22423821,34.81444994
1,0,מגורים,2,1,1,,59.57220775,161.4319257,31.27406701,34.75884484
1,0,מגורים,1,1,1,,58.40060893,159.0333101,31.27556197,34.75270562
1,0,מגורים,1,1,1,,77.77926841,185.041699,31.27158973,34.75777621
1,0,מגורים,1,1,1,,57.48349898,179.944318,31.27372798,34.75379967
1,0,מגורים,1,1,1,,63.5083899,159.1755244,31.27268595,34.75682294
1,0,מגורים,1,1,1,,66.95286498,193.5927316,31.27095991,34.75738813
1,0,מגורים,1,1,1,,73.73211653,181.0519147,31.2728035,34.76056809
1,0,מגורים,2,1,1,,61.81024743,166.1455151,31.27366627,34.75945525
1,0,מגורים,2,1,1,,58.39119392,161.0419458,31.27377797,34.75935011
1,0,מגורים,1,1,1,,70.34561216,195.7713379,31.27106059,34.75674016
1,0,מגורים,1,1,1,,62.56355181,171.2346783,31.27262652,34.7574344
1,0,מגורים,1,1,1,,63.46,175.5657,31.27192666,34.76168005
1,0,מגורים,1,1,1,,61.95928913,179.6617979,31.27116491,34.75959159
1,0,מגורים,1,1,1,,70.61001444,216.2068943,31.27294117,34.76014541
1,0,מגורים,2,1,1,,56.66,129.5719,31.27534113,34.75739446
1,0,מגורים,1,1,1,,64.95415488,185.8037236,31.27410156,34.75483311
1,0,מגורים,1,1,1,,62.73133829,200.7127061,31.27381117,34.75558804
1,0,מגורים,1,1,1,,65.44028743,206.4173944,31.27270945,34.76158904
1,0,מגורים,1,1,1,,73.63157041,197.7271996,31.26378068,34.76862363
1,0,מגורים,7,18,1,,86.5048757,315.6487064,31.26530501,34.78355812
1,0,כניסה לאוניברסיטה,1,0,1,,30.90385152,59.689824,31.26382737,34.79927517
1,0,חדר שירות,1,0,1,,27.84332889,40.27449992,31.26375049,34.79925418
1,0,עמדת שומר,1,0,1,,12.09703528,8.198286483,31.26392091,34.79928504
1,0,עמדת שומר,1,0,1,,12.030212,8.177672,31.26399445,34.79928467
1,0,משרדים,1,0,1,,171.5531753,1316.737529,31.25628972,34.81345935
1,0,טרפו,1,0,1,,23.241407,32.260195,31.25638733,34.8139324
1,0,מגורים,2,1,1,,63.13292723,199.7519327,31.27426843,34.82089888
1,0,מגורים,1,1,1,,64.68275562,183.8762839,31.27364234,34.82168309
1,0,מגורים,2,1,1,,68.34554039,202.7618012,31.27266152,34.82300557
1,0,מגורים,2,1,1,,57.712605,154.5997512,31.27432044,34.82070254
1,0,מגורים,1,1,1,,76.32420922,199.8139368,31.27412139,34.82061718
1,0,מגורים,1,1,1,,67.46070246,226.8990048,31.27323786,34.82180701
1,0,מגורים,2,1,1,,78.27953751,246.0883951,31.27443549,34.81577502
1,0,מגורים,7,22,1,,113.1445702,415.3191053,31.28539868,34.80615694
1,1,תעשיה,1,0,1,,106.3686583,498.5682537,31.22145221,34.81699509
1,0,מגורים,2,1,1,,66.53152955,178.6458995,31.22709344,34.76466259
1,0,מגורים,1,1,1,,70.3742225,188.2377871,31.23051757,34.765251
1,0,מגורים,2,2,1,,85.2415252,260.1261748,31.23300777,34.76801402
1,1,בית ספר,2,0,1,,82.44238037,306.860407,31.23273709,34.76819646
1,0,מגורים,5,33,1,,242.9392073,845.7824978,31.23269319,34.77026134
1,0,מגורים,19,72,1,,161.4015459,656.0102868,31.23349734,34.7675395
1,0,מגורים,1,1,1,,69.54263863,196.8206024,31.22829466,34.78736771
1,0,מגורים,1,1,1,,71.81576862,216.2197663,31.22873252,34.7850236
1,0,מגורים,1,1,1,,66.87379448,199.7523675,31.22928569,34.78210866
1,0,מגורים,1,1,1,,61.33756309,183.350088,31.22944792,34.78146282
1,0,מגורים,2,1,1,,69.88230436,217.8267301,31.22807017,34.78550577
4,0,מגורים,2,4,1,,110.7421646,312.0469903,31.22798332,34.78950169
15,0,מגורים,2,15,1,,372.2638701,1177.445209,31.22788939,34.78860561
9,0,מגורים,2,9,1,,237.1936033,713.2215326,31.22810559,34.78840833
1,0,מגורים,2,1,1,,63.15492944,176.5863207,31.22922432,34.78352257
1,0,מגורים,1,1,1,,63.81829478,212.6411439,31.27453577,34.75807839
1,0,מגורים,1,1,1,,64.39553075,193.2073389,31.27067459,34.75884959
1,0,מגורים,2,1,1,,76.49853775,300.9592601,31.22891582,34.78389423
1,1,טרפו,1,0,1,,20.74452916,25.461446,31.23506772,34.81446134
1,0,מגורים,6,11,1,,62.76589666,201.9012243,31.28692628,34.80625267
1,1,מגורים,32,116,1,,161.2864129,703.7779229,31.2326421,34.76728142
1,0,מגורים,1,1,1,,66.63344519,201.0865212,31.27490992,34.75790337
1,1,תעשיה,1,0,1,,212.7301728,1218.550125,31.22142026,34.81434649
1,0,מגורים,2,1,1,,58.91604952,162.8530138,31.27249801,34.76118619
1,0,מגורים,2,2,1,,45.22354136,102.5713529,31.28733872,34.79824335
1,0,מגורים,2,2,1,,59.42014459,205.2739704,31.28637254,34.79982313
1,0,מגורים,2,2,1,,59.53999755,205.2529829,31.28639203,34.80005813
1,0,מגורים,1,1,1,,56.82326941,185.9355007,31.22961596,34.78220882
1,0,מגורים,1,1,1,,60.29488359,164.3488985,31.27290067,34.82397546
1,0,מגורים,1,1,1,,59.42121161,168.9202755,31.27637595,34.75569892
1,0,מגורים,2,1,1,,68.21815907,194.8655039,31.27216419,34.75672433
1,0,מגורים,1,1,1,,63.49923315,185.3087475,31.27424643,34.75738867
1,1,"מתנ""ס",1,0,1,"מתנ""ס",141.6698672,577.09234,31.22244734,34.77452367
1,1,תעשיה,1,0,1,,97.21226493,491.6221577,31.22319706,34.81557385
1,0,מגורים,7,25,1,,184.6626194,604.704648,31.28667784,34.80586981
1,0,מגורים,2,1,1,,61.80496976,166.1807466,31.27408438,34.81501144
1,0,מגורים,1,1,1,,64.35487764,182.1966381,31.27273118,34.76022935
1,0,מגורים,1,1,1,,63.12028549,197.662873,31.27356044,34.75859251
1,0,מגורים,1,1,1,,63.92196495,173.5989241,31.27446353,34.82095183
1,0,מגורים,1,1,1,,69.09428464,208.2619598,31.27398233,34.75674244
1,0,מגורים,1,1,1,,63.08218083,167.4862645,31.27150289,34.75858989
1,1,ספורטק,1,0,1,,105.2283541,296.9797427,31.23765996,34.8127872
1,1,ספורטק,1,0,1,,103.5766222,269.645015,31.23554381,34.81361956
1,1,ספורטק,1,0,1,ספורטק,135.5185161,352.9182417,31.23615019,34.81363387
1,0,מגורים,7,30,1,,158.1938896,582.1750172,31.2871236,34.80645707
1,1,תעשיה,1,0,1,,149.4386097,880.5928947,31.22070569,34.81602531
1,0,מגורים,2,2,1,,58.79990285,178.0242716,31.2873566,34.79840608
1,0,מגורים,2,2,1,,59.58895106,205.7070855,31.28740092,34.79886061
1,0,מגורים,2,2,1,,62.01536001,208.1744139,31.28737849,34.79861888
1,0,מגורים,2,2,1,,59.48520017,205.2604165,31.28641122,34.8002932
1,0,מגורים,1,1,1,,62.80948909,168.6615465,31.27137084,34.76048385
1,2,מגורים,4,8,1,,78.14982646,339.127256,31.24306719,34.79149532
1,0,מגורים,8,50,1,,264.9207204,1135.250336,31.28782371,34.79909728
1,0,מגורים,1,1,1,,73.07575803,188.2634435,31.26978692,34.75051233
1,0,מגורים,1,1,1,,56.10090636,174.7998391,31.26991229,34.74849609
1,0,מגורים,2,1,1,,64.55813784,172.0828658,31.27351555,34.75982158
1,0,מגורים,1,1,1,,65.55877066,208.4704095,31.27065418,34.7534175
1,0,מגורים,1,1,1,,66.63754669,183.7554522,31.27242939,34.76097957
1,0,מגורים,2,1,1,,61.23298642,135.8541251,31.27600098,34.75167433
1,0,מגורים,2,1,1,,59.85377766,163.8907699,31.27359851,34.75821228
1,0,מגורים,1,1,1,,58.5556029,177.672914,31.2706622,34.75273694
1,0,מגורים,1,1,1,,70.04328245,206.5573722,31.27612683,34.75583876
1,0,מגורים,1,1,1,,49.91689007,139.6845365,31.26774922,34.75347008
1,0,מגורים,1,1,1,,64.94354316,191.6244982,31.27570659,34.753112
1,0,מגורים,1,1,1,,65.50288009,213.6610584,31.27167391,34.75896269
1,0,מגורים,2,1,1,,68.84119954,207.9860897,31.27309866,34.7612134
1,0,מגורים,2,1,1,,60.54328753,163.8807156,31.27022723,34.74896299
1,0,מגורים,1,1,1,,65.89482552,190.9544604,31.27576096,34.75429182
1,0,אולם ספורט,1,0,1,,162.5737621,1220.784197,31.27281661,34.78954767
1,0,מגורים,7,22,1,,120.2863559,383.3762447,31.28104045,34.8060835
1,0,מגורים,7,22,1,,119.4580592,386.1551069,31.28137348,34.8062837
1,0,מגורים,7,22,1,,119.5053567,382.2639795,31.28170279,34.80646935
1,0,מגורים,7,22,1,,102.6302036,317.1554225,31.28204855,34.80660661
1,0,מגורים,2,1,1,,58.45912999,175.7046438,31.25989186,34.76062977
1,1,מועדון נוער,1,0,1,,52.2,161.3025,31.25461198,34.77389482
1,1,מועדון נוער,1,0,1,,49.55688521,118.1390407,31.25453613,34.77373418
0,0,מבנה איוורור,0,0,1,,27.1620253,21.7089075,31.24933532,34.7737274
0,0,מבנה איוורור,0,0,1,,26.9577058,21.51264,31.24945839,34.77379629
0,0,מבנה איוורור,0,0,1,,16.03156271,14.20864636,31.24950128,34.773306
0,0,מבנה איוורור,0,0,1,,17.59710869,18.21718629,31.24895845,34.77300511
1,0,מגורים,30,113,1,,166.2778097,723.5862108,31.24976151,34.77382884
1,0,מגורים,30,113,1,,165.0074372,724.1085506,31.24912439,34.77347456
1,1,ספא,1,0,1,,97.00924815,469.369927,31.24946099,34.77360282
1,0,מגורים,5,13,1,,101.8585406,386.3684728,31.25289115,34.80276733
1,5,מגורים,3,10,1,,99.40543698,455.5902209,31.23854588,34.78558454
1,0,מגורים,2,6,1,,146.6530632,663.8796318,31.23194181,34.76810541
1,0,מגורים,2,2,1,,48.81099019,146.40535,31.23185506,34.76768046
1,0,מגורים,2,2,1,,38.18,83.89779999,31.23211306,34.76680927
1,0,מגורים,2,2,1,,35.82,75.5567,31.23203439,34.76706427
1,0,מגורים,2,2,1,,49.06,146.9524,31.23180147,34.7678746
1,0,מגורים,2,6,1,,98.74000002,379.7018002,31.23207152,34.76723371
1,0,מגורים,2,6,1,,94.63147183,362.3964104,31.23224415,34.76671063
1,0,מגורים,2,4,1,,63.93999999,223.8006999,31.23234958,34.76616071
1,0,מגורים,2,6,1,,111.0400274,450.4370686,31.23238508,34.76643345
1,0,מגורים,2,6,1,,157.68,744.0728,31.23267719,34.76602997
1,0,מגורים,2,6,1,,127.3312311,535.4116005,31.23202161,34.76756868
1,1,תעשיה,1,0,1,,80.92841364,409.6436916,31.22333388,34.816379
1,0,מחסן,1,0,1,,16.036918,14.59253497,31.27239016,34.76245686
1,0,מגורים,2,1,1,,43.51078478,100.9649517,31.27231098,34.76245295
1,0,מגורים,2,1,1,,42.91800377,98.32310343,31.27243258,34.76237651
1,0,מחסן,1,0,1,,15.98141409,14.53162265,31.27262755,34.76230588
1,0,מגורים,2,1,1,,42.51473108,100.9510278,31.27254573,34.7623029
1,0,מגורים,2,1,1,,42.92288001,98.69077271,31.2726676,34.76222715
1,0,מגורים,2,1,1,,43.52620599,100.7056347,31.27296439,34.7619995
1,0,מחסן,1,0,1,,16.46466564,16.93587812,31.27294232,34.76208869
1,0,מגורים,2,1,1,,42.50129598,100.8800205,31.27286541,34.76211158
1,0,מחסן,1,0,1,,15.44823646,14.61775369,31.27314251,34.76187324
1,0,מגורים,2,1,1,,43.51814716,101.6332053,31.27306271,34.76189371
1,0,מגורים,2,1,1,,44.11566514,103.3982474,31.27316081,34.76178126
1,0,מגורים,2,1,1,,44.04568335,105.945232,31.27325795,34.76167367
1,0,מחסן,1,0,1,,15.82390288,14.06557566,31.27333793,34.76165321
1,0,מגורים,2,1,1,,43.76393171,100.1970716,31.27335772,34.76156348
1,0,מגורים,2,1,1,,43.38566893,102.7712951,31.27345236,34.76145379
1,0,מחסן,1,0,1,,15.96107078,14.55475689,31.27353068,34.76143019
1,0,מגורים,2,1,1,,43.77225401,102.5048365,31.27355152,34.76134211
1,0,מגורים,2,1,1,,43.6317407,103.4403901,31.27365172,34.76121982
1,0,מחסן,1,0,1,,17.03717113,16.85094231,31.27372935,34.76119631
1,0,מגורים,2,1,1,,43.59368973,103.8145895,31.27375064,34.76110827
1,0,מגורים,2,1,1,,44.02354605,104.725434,31.27384044,34.76099951
1,0,מחסן,1,0,1,,14.8422817,13.5489,31.27391994,34.76098039
1,0,מגורים,2,1,1,,44.23654658,103.8380908,31.27393965,34.76088756
1,0,מגורים,2,1,1,,43.42862075,101.0600951,31.27403001,34.76078058
1,0,מחסן,1,0,1,,16.00053559,14.55825701,31.27410821,34.76075787
1,0,מגורים,2,1,1,,43.65454436,100.3975329,31.27412886,34.76066921
1,0,מגורים,2,1,1,,43.65292701,102.0943221,31.27421844,34.76055967
1,0,מחסן,1,0,1,,14.86862156,13.58126579,31.27468994,34.75936229
1,0,מחסן,1,0,1,,10.86827381,7.176025,31.27456021,34.75919387
1,0,מחסן,1,0,1,,15.92469202,15.8472,31.27469708,34.7599297
1,0,מחסן,1,0,1,,12.40791804,8.8578,31.27476893,34.75975729
1,0,מגורים,2,1,1,,43.75347321,101.7175973,31.27431776,34.76044844
1,0,מחסן,1,0,1,,14.39036102,12.6367,31.2742982,34.76054044
1,0,מחסן,1,0,1,,14.33117642,12.66235283,31.27449586,34.76016837
1,0,מגורים,2,1,1,,44.3772761,104.6502304,31.27451375,34.76007559
1,0,מגורים,2,1,1,,43.10131672,98.53955546,31.274417,34.76018952
1,0,מגורים,2,1,1,,43.05441905,98.97914359,31.27462029,34.75995382
1,0,מגורים,2,1,1,,43.77130327,100.9636157,31.27471692,34.75983953
1,0,מגורים,2,1,1,,43.51674194,100.8786777,31.27478834,34.75967138
1,0,מגורים,2,1,1,,43.01097558,99.00714654,31.27471082,34.75945819
1,0,מגורים,2,1,1,,43.5203141,101.1699371,31.27460782,34.75933741
1,0,מגורים,2,1,1,,44.2148922,103.0234287,31.27448591,34.75917988
1,0,מגורים,1,1,1,,59.33,159.2624754,31.26833886,34.75419251
1,0,מגורים,2,1,1,,52.39177845,150.7550929,31.26975043,34.75213418
1,0,מגורים,1,1,1,,65.60860348,187.6249291,31.27347694,34.75751055
1,0,מגורים,1,1,1,,67.98194873,195.2445696,31.27220094,34.76182082
1,0,מגורים,1,1,1,,57.47882513,174.5384091,31.26728002,34.75444981
1,0,מגורים,1,1,1,,63.52218466,173.4996988,31.27080907,34.75360568
1,0,מגורים,1,1,1,,63.0817473,190.2559866,31.27229363,34.76201442
1,1,מרכז יום,1,0,1,מרכז יום,158.0801232,719.2027101,31.26466312,34.78246846
1,0,מעונות סטודנטים,4,25,1,מעונות סטודנטים,154.3061076,774.2480095,31.26019509,34.80821891
1,0,מעונות סטודנטים,4,25,1,,186.5194244,1013.93986,31.2603057,34.80792218
1,0,מגורים,1,1,1,,82.0448977,270.4695557,31.2733193,34.82238285
1,0,מגורים,2,1,1,,80.0219087,251.456639,31.28490705,34.80965499
1,0,מגורים,2,1,1,,124.5766754,386.0617669,31.28518406,34.80944169
1,0,מגורים,7,20,1,,89.17848914,296.4742954,31.28719365,34.80736802
2,0,מגורים,6,30,1,,218.9608805,764.0639249,31.2872004,34.80692809
1,0,מגורים,7,20,1,,156.6651426,564.2058026,31.28696169,34.80719981
1,0,מגורים,1,1,1,,54.48279617,161.5643602,31.22459639,34.77506769
1,0,מגורים,1,1,1,,62.59177227,182.47545,31.2265552,34.76442493
1,0,מגורים,1,1,1,,71.78579277,167.7881337,31.2324718,34.79033047
1,1,תעשיה,1,0,1,,106.866237,593.962125,31.21914707,34.81950415
1,1,תעשיה,2,0,1,מרכז חלפים,127.1779865,740.6982362,31.22244353,34.81671099
1,1,מסחרי,1,0,1,,160.1859464,1491.092733,31.22001791,34.81653397
1,0,מגורים,1,1,1,,61.24513715,186.4903666,31.27425512,34.75936419
1,0,מגורים,1,1,1,,61.41713353,174.4707205,31.26790763,34.74942038
1,0,מגורים,1,1,1,,63.39125195,187.2050015,31.2303506,34.76564411
1,0,מגורים,2,1,1,,62.59755914,174.9596711,31.27158107,34.75998459
1,0,מגורים,2,1,1,,55.55247699,149.6163664,31.26614178,34.75160087
1,0,מגורים,2,1,1,,41.05410706,98.78696523,31.26931217,34.75216474
1,0,מגורים,1,1,1,,63.82920777,205.9741312,31.27604947,34.75540218
2,0,מגורים,2,2,1,,51.88256868,159.5439953,31.28671249,34.80232065
2,0,מגורים,2,2,1,,39.38888566,91.99611109,31.28630246,34.80171014
2,0,מגורים,2,2,1,,39.08670043,90.21455741,31.28612949,34.80180038
2,0,מגורים,2,2,1,,38.58279042,90.20053168,31.28639194,34.80182956
2,0,מגורים,2,2,1,,53.13773357,171.8735875,31.28664212,34.80167544
2,0,מגורים,2,2,1,,53.13842482,172.0579379,31.2869794,34.80218781
2,0,מגורים,2,2,1,,53.1943205,172.3724049,31.28685209,34.80202815
2,0,מגורים,2,2,1,,53.1943205,172.3724049,31.28673371,34.80186129
2,0,מגורים,2,2,1,,51.24452589,160.3320876,31.28647053,34.80198233
2,0,מגורים,2,2,1,,52.19012908,159.4556794,31.28658136,34.80216181
2,0,מגורים,2,2,1,,51.99395755,158.6929463,31.28685208,34.80245439
2,0,מגורים,2,2,1,,51.7134401,161.8386042,31.28621191,34.80195351
2,0,מגורים,2,2,1,,38.5458794,88.69761751,31.2864007,34.80228212
2,0,מגורים,2,2,1,,39.29521132,89.40589776,31.28650444,34.80237711
2,0,מגורים,2,2,1,,51.77540591,160.2413075,31.2863042,34.80212592
2,0,מגורים,2,2,1,,38.79895253,88.66308288,31.28670498,34.80257372
2,0,מגורים,2,2,1,,39.19422301,89.00625989,31.28660291,34.80248068
1,0,תשתית,1,0,1,,20.65034072,25.256126,31.21712653,34.81954456
1,0,עמדת שומר,1,0,1,,16.74254537,17.4730235,31.21721647,34.81951409
1,1,תעשיה,1,0,1,,56.04520731,155.9726903,31.2168822,34.81857207
1,0,תשתית,1,0,1,,9.340577849,5.447741,31.21829904,34.81909422
1,0,מקלט,1,0,1,,25.17492845,28.3749745,31.21812525,34.81913079
1,1,תעשיה,1,0,1,,47.23917315,138.9612185,31.21815507,34.81901051
1,0,מקלט,1,0,1,,26.17403715,26.70805597,31.21703385,34.81921148
1,0,מקלט,1,0,1,,26.92199195,26.46696368,31.21800556,34.8185947
1,0,מקלט,1,0,1,,26.69247239,26.7822794,31.21725783,34.81849919
1,0,מגורים,1,1,1,,72.44726227,187.2565663,31.27496586,34.75666383
1,0,מגורים,2,1,1,,72.5850162,172.6783524,31.2723381,34.76083068
1,1,מוסך,1,0,1,,142.6091762,1062.285564,31.24860183,34.82365478
1,0,מגורים,1,1,1,,62.69085009,180.86635,31.27102569,34.7577933
1,0,מגורים,2,1,1,,61.41715502,180.890279,31.2760703,34.75245509
1,0,מגורים,1,1,1,,52.2,141.8176,31.27221721,34.75875709
1,0,מגורים,1,1,1,,70.7256713,211.7164637,31.26600228,34.75218835
1,0,מגורים,2,1,1,,62.06051378,189.4186938,31.2758166,34.75617415
1,0,מגורים,2,1,1,,62.02902745,176.6915943,31.26733582,34.7539022
1,1,תעשיה,2,0,1,,68.46020948,191.2948307,31.2217905,34.82269437
1,0,תעשיה,1,0,1,,88.28573589,402.2532379,31.22165986,34.82286122
1,0,מגורים,2,1,1,,56.65190243,149.5390978,31.225899,34.7640862
1,0,מגורים,2,1,1,,54.29259674,145.4440221,31.26656085,34.75133984
1,0,מחסן,1,0,1,,9.534476892,5.629765673,31.27651489,34.75521453
1,0,מגורים,1,1,1,,61.50931389,187.8618396,31.27660744,34.75511121
1,0,מחסן,1,0,1,,11.05683611,7.408386,31.27645178,34.75432123
1,0,מגורים,1,1,1,,62.10275007,191.3119083,31.27635939,34.75441685
1,0,מחסן,1,0,1,,10.33066007,6.498052689,31.27642255,34.75585184
1,0,מגורים,1,1,1,,71.29861453,239.4592893,31.27655324,34.75573575
1,0,מחסן,1,0,1,,11.99918926,8.102025,31.27596951,34.75543546
1,0,מחסן,1,0,1,,11.49132913,8.136585,31.27110735,34.75769316
1,0,מחסן,1,0,1,,10.97264117,7.396941613,31.27558833,34.75280735
1,0,מקלט,1,0,1,,25.91998511,39.50095338,31.22402938,34.81678664
1,1,תעשיה,1,0,1,,175.293709,1240.24949,31.22417203,34.8168962
1,0,מגורים,1,1,1,,69.50641298,204.1104303,31.27513583,34.75480001
1,0,מגורים,1,1,1,,63.22859314,194.8058611,31.27200555,34.75701313
1,0,מגורים,1,1,1,,65.74425372,187.225307,31.26915608,34.74944553
1,0,מחסן,1,0,1,,12.65638803,8.322102627,31.2709133,34.75223703
1,0,מגורים,1,1,1,,63.4692503,210.4282978,31.27091629,34.75210072
1,0,מגורים,1,1,1,,71.10884408,172.6159047,31.27457513,34.75213692
1,0,מחסן,1,0,1,,11.44651624,8.1185,31.2745808,34.75228191
1,0,מגורים,1,1,1,,67.72554834,211.4548412,31.22853188,34.78441149
1,0,מגורים,2,1,1,,65.99189884,154.7913846,31.2725655,34.82443933
1,0,מגורים,2,1,1,,50.11413719,130.0573255,31.26665577,34.75101154
1,0,מגורים,1,1,1,,62.20093574,202.822706,31.27321082,34.75747763
1,1,"מתנ""ס",2,0,1,"מתנ""ס",354.6540682,1395.030147,31.23488916,34.76981806
1,1,תיאטרון,1,0,1,תיאטרון פרינג',66.76756222,214.3403321,31.23739234,34.78854077
1,1,בית ספר,1,0,1,בית ספר יצחק נבון,177.6952262,677.3685632,31.23315688,34.76815251
1,1,בית ספר,2,0,1,,92.29399574,421.0287463,31.23306349,34.76863625
1,1,בית ספר,2,0,1,,90.31,371.4070671,31.23279685,34.7686248
1,1,בית ספר,2,0,1,,39.788,85.50028,31.23273674,34.76842336
1,0,מגורים,6,24,1,,90.17712966,281.3468697,31.23303899,34.7699762
1,0,מגורים,6,24,1,,88.09517919,275.3141678,31.23304688,34.7702669
1,0,מגורים,6,24,1,,91.80158305,279.7164261,31.23306023,34.77055366
1,0,מגורים,1,1,1,,71.28,192.8088,31.22533103,34.76522719
1,0,מגורים,2,1,1,,68.73692655,189.2990075,31.23001032,34.76422144
1,0,מגורים,2,1,1,,56.06790771,177.5154086,31.229045,34.78228242
2,0,מגורים,2,2,1,,73.52399782,214.8758728,31.22533943,34.77844231
1,1,תעשיה,1,0,1,,188.9935614,1157.937988,31.21968084,34.81332729
1,1,ספורטק,1,0,1,,34.6924445,68.974657,31.23528012,34.81331285
1,1,ספורטק,1,0,1,,43.3924305,101.526131,31.23527332,34.81344773
1,1,מחסן,1,0,1,,39.19374114,89.12431234,31.23532518,34.8148717
1,1,אולם ספורט,1,0,1,,65.87417945,212.2018639,31.23531461,34.81552621
1,1,מסעדה,1,0,1,,52.77947375,164.805939,31.23531921,34.8152481
1,1,מחסן,1,0,1,,39.9913651,68.94870448,31.23753503,34.8164394
1,1,גן ילדים,1,0,1,,99.04559374,487.827775,31.24991585,34.80858652
1,1,משרדים,8,0,1,G7,158.4247492,1487.875486,31.25551437,34.81384367
1,0,מגורים,30,136,1,,169.3958333,828.6376672,31.25506477,34.7827628
1,0,מגורים,30,136,1,,169.4475692,828.1493189,31.25532909,34.78320767
1,1,תשתית,1,0,1,,37.02672613,59.24900686,31.25570144,34.78329912
1,1,תשתית,1,0,1,,11.86627618,8.344856278,31.25511627,34.78340246
1,0,מגורים,1,1,1,,52.146163,150.8633356,31.26030212,34.76048066
1,0,מגורים,2,1,1,,62.52916191,185.9340181,31.26768926,34.74983005
1,0,מגורים,1,1,1,,58.37220597,177.6870532,31.26948209,34.75538872
1,0,מגורים,1,1,1,,60.36068352,169.9288021,31.26911434,34.75415431
1,0,מגורים,2,1,1,,56.49762247,152.5115773,31.27269735,34.75170767
1,0,מגורים,1,1,1,,62.22673954,178.2582329,31.2725586,34.75001029
1,0,מגורים,1,1,1,,67.63449172,183.8279713,31.27206453,34.75725149
1,0,מגורים,1,1,1,,66.38,183.1176,31.27092216,34.75718867
1,0,מגורים,2,1,1,,54.94944758,153.6219805,31.27174439,34.75754489
1,0,מגורים,2,1,1,,58.44272855,171.7937496,31.27128947,34.75648298
1,0,מחסן,1,0,1,,11.02411935,7.594692,31.2716837,34.75764167
1,0,מחסן,1,0,1,,11.5788783,8.184145119,31.2713387,34.75636481
1,0,מגורים,1,1,1,,58.13003704,181.01825,31.27205635,34.76103355
1,0,מגורים,1,1,1,,64.20214667,193.0358219,31.27237979,34.76171342
1,0,מחסן,1,0,1,,12.74005076,8.6817,31.27212546,34.76108794
1,0,מגורים,3,1,1,,65.53974105,168.334841,31.27341025,34.75730481
1,0,מגורים,1,1,1,,81.55304234,216.1216119,31.27536107,34.75770698
1,0,מגורים,2,1,1,,58.04099941,152.9324187,31.27561457,34.75707227
1,0,מחסן,1,0,1,,11.48849924,7.699407182,31.27559582,34.75694844
1,0,מגורים,1,1,1,,61.78128942,182.737396,31.27648441,34.75214553
1,0,מגורים,1,1,1,,61.25308558,184.9431703,31.27502929,34.75321927
1,0,מגורים,1,1,1,,62.07920802,191.3227086,31.27563931,34.75290484
1,1,מרכז יום לקשיש,1,0,1,מרכז יום לקשיש,295.7929345,3005.662419,31.26927955,34.78241674
1,1,מרכז שיקום,2,0,1,מרכז שיקום,106.0433914,596.2893516,31.26887727,34.78293195
1,1,תשתית,1,1,1,,42.81514218,91.48926898,31.26935952,34.78181134
1,0,מגורים,6,24,1,,147.2448785,581.049899,31.26607237,34.81438635
1,0,מגורים,6,24,1,,147.3866263,580.7935879,31.2658725,34.81404016
1,0,מגורים,6,24,1,,146.5208673,581.426378,31.26557787,34.81352949
1,0,מגורים,6,24,1,,138.9024679,599.3938763,31.26537212,34.8131708
1,0,מגורים,6,24,1,,141.5158766,596.8274574,31.26515183,34.81278908
1,0,מגורים,6,24,1,,141.5158766,596.8274574,31.26486156,34.81228599
1,0,בית ספר,2,0,1,,149.1238166,725.3895292,31.2886969,34.80423093
1,0,בית ספר,2,0,1,,317.5683221,1689.807412,31.28828172,34.80392686
1,0,מגורים,1,1,1,,75.56982482,237.9033279,31.27305435,34.82035209
1,0,מגורים,2,1,1,,81.08823221,210.1038584,31.27316312,34.82011237
1,0,מגורים,1,1,1,,70.67377613,180.3521432,31.27656644,34.75418262
1,0,מגורים,1,1,1,,66.62130973,196.8915671,31.27529958,34.75369355
1,0,מחסן,1,0,1,,11.29125688,7.8372925,31.2753971,34.75400544
1,0,מגורים,1,1,1,,64.69637215,189.7374477,31.27545648,34.75412884
1,0,מגורים,1,1,1,,64.11163633,186.164535,31.27468941,34.75149119
1,0,מחסן,1,0,1,,11.49288347,8.2541077,31.2747049,34.75162451
